Content ID,Reaction Type,Datetime,Content Type,Category
d05568a5-a7bf-4235-9b63-1e2233adf9a8,indifferent,12/03/2021 10:42,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,04/11/2020 10:10,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,hate,19/01/2021 14:04,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,disgust,27/09/2020 01:19,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,heart,24/09/2020 23:16,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,heart,02/06/2021 13:29,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,want,01/11/2020 20:29,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,adore,28/07/2020 00:12,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,intrigued,05/04/2021 22:38,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,want,17/08/2020 11:03,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,12/03/2021 16:12,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,indifferent,21/02/2021 10:21,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,like,03/03/2021 08:38,photo,technology
d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,19/07/2020 08:07,photo,technology
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,20/01/2021 10:50,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,12/08/2020 15:46,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,05/10/2020 12:58,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,05/06/2021 19:48,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,21/11/2020 06:15,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,30/01/2021 03:43,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,18/08/2020 04:04,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,intrigued,19/08/2020 03:45,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,16/06/2021 10:33,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,peeking,30/01/2021 04:23,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,09/08/2020 15:37,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,11/08/2020 16:04,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,26/02/2021 19:55,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,27/02/2021 08:55,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,14/05/2021 16:32,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,17/08/2020 17:27,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,14/12/2020 05:26,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,love,07/08/2020 13:13,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,17/04/2021 11:31,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,09/12/2020 07:57,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,19/11/2020 09:20,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,07/12/2020 22:44,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,23/12/2020 00:10,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,cherish,12/02/2021 14:03,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,22/01/2021 18:33,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,20/12/2020 00:51,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,25/12/2020 03:59,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,18/06/2020 17:24,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,10/04/2021 06:08,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,28/06/2020 09:21,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,12/04/2021 22:25,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,17/04/2021 19:19,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,13/07/2020 00:09,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,09/01/2021 10:38,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,15/06/2021 20:02,video,animals
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,22/09/2020 00:08,video,animals
f8119ef8-1f00-49e4-b468-86dd64042053,want,29/04/2021 09:40,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,18/11/2020 03:00,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,heart,12/10/2020 22:18,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,02/08/2020 02:01,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,want,29/05/2021 20:09,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,love,20/06/2020 19:33,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,hate,07/06/2021 22:55,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,hate,30/08/2020 10:26,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,adore,27/11/2020 14:05,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,like,18/09/2020 23:54,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,scared,22/09/2020 06:01,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,dislike,04/05/2021 10:47,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,interested,18/08/2020 21:40,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,27/06/2020 23:08,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,like,08/10/2020 11:40,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,disgust,23/02/2021 21:31,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,want,18/05/2021 05:54,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,scared,27/01/2021 00:17,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,want,04/06/2021 12:29,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,04/07/2020 05:34,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,04/06/2021 05:55,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,disgust,29/09/2020 23:53,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,cherish,26/08/2020 06:54,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,adore,06/03/2021 04:07,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,disgust,10/02/2021 02:12,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,super love,13/04/2021 17:14,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,04/11/2020 23:03,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,super love,03/06/2021 16:19,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,love,17/12/2020 03:02,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,adore,04/11/2020 16:18,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,scared,17/10/2020 02:42,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,17/01/2021 16:20,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,love,09/12/2020 09:55,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,like,29/01/2021 07:47,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,08/06/2021 08:24,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,adore,31/10/2020 01:32,photo,culture
f8119ef8-1f00-49e4-b468-86dd64042053,heart,07/02/2021 18:47,photo,culture
b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,02/06/2021 17:40,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,20/03/2021 05:25,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,worried,13/05/2021 07:15,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,hate,01/07/2020 12:23,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,like,08/07/2020 18:53,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,worried,21/04/2021 22:03,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,19/12/2020 15:20,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,hate,13/02/2021 03:14,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,want,19/03/2021 14:35,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,dislike,13/10/2020 00:03,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,22/06/2020 08:26,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,24/06/2020 05:11,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,scared,09/03/2021 15:00,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,03/06/2021 08:50,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,indifferent,08/06/2021 05:04,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,interested,19/08/2020 07:25,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,super love,08/05/2021 22:21,video,dogs
b467bf5d-1bcd-4c52-a667-6b88269ad02a,heart,05/01/2021 09:29,video,dogs
632875ea-56de-4160-a76c-d1b3ae9e566f,heart,06/06/2021 05:30,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,16/07/2020 10:29,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,heart,07/11/2020 18:04,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,hate,30/09/2020 03:38,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,like,13/05/2021 06:25,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,11/04/2021 15:37,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,want,08/12/2020 16:08,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,scared,06/03/2021 09:29,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,scared,15/05/2021 17:00,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,07/12/2020 00:29,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,adore,17/07/2020 12:22,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,11/06/2021 12:48,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,12/06/2021 23:26,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,26/07/2020 09:52,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,super love,14/11/2020 09:50,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,29/08/2020 06:56,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,cherish,02/06/2021 02:31,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,indifferent,06/08/2020 12:00,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,love,24/02/2021 06:03,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,worried,12/02/2021 10:16,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,like,21/03/2021 21:20,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,23/11/2020 07:01,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,22/01/2021 21:40,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,adore,07/05/2021 10:35,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,21/11/2020 00:40,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,hate,28/04/2021 09:27,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,intrigued,31/01/2021 08:15,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,24/03/2021 23:02,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,20/12/2020 13:14,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,worried,05/11/2020 03:58,GIF,public speaking
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,21/09/2020 16:36,GIF,public speaking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,like,26/11/2020 15:12,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,like,19/09/2020 16:15,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,worried,13/06/2021 11:47,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,scared,07/09/2020 17:41,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,intrigued,13/01/2021 19:07,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,super love,17/05/2021 06:49,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,intrigued,31/05/2021 09:17,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,want,16/01/2021 18:01,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,adore,18/05/2021 13:19,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,interested,29/06/2020 21:57,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,love,10/10/2020 14:26,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,hate,20/06/2020 14:12,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,disgust,03/11/2020 12:24,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,worried,12/01/2021 11:01,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,intrigued,26/02/2021 05:09,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,indifferent,09/03/2021 23:53,photo,cooking
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,super love,28/01/2021 21:40,photo,cooking
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,intrigued,18/09/2020 14:36,audio,tennis
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,love,11/09/2020 07:19,audio,tennis
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,heart,10/08/2020 04:18,audio,tennis
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,interested,09/03/2021 19:31,audio,tennis
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,disgust,13/03/2021 03:40,audio,tennis
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,like,21/06/2020 20:49,audio,tennis
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,interested,27/10/2020 07:07,audio,tennis
f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,like,16/03/2021 16:17,audio,tennis
1c6be4a3-85ae-48da-81ff-44262690af51,cherish,11/01/2021 10:12,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,07/05/2021 08:36,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,disgust,09/05/2021 01:24,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,dislike,01/10/2020 17:13,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,cherish,02/12/2020 12:21,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,want,23/03/2021 20:26,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,want,27/03/2021 00:01,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,30/07/2020 03:59,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,super love,10/10/2020 18:49,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,worried,28/07/2020 08:52,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,interested,29/03/2021 19:14,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,worried,15/09/2020 23:45,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,hate,25/05/2021 17:32,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,24/12/2020 04:07,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,intrigued,14/05/2021 18:47,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,disgust,16/07/2020 13:45,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,adore,31/01/2021 10:22,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,like,13/08/2020 11:56,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,super love,05/04/2021 08:49,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,super love,08/08/2020 04:02,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,adore,06/06/2021 09:46,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,love,28/12/2020 16:35,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,indifferent,13/03/2021 09:37,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,super love,31/01/2021 03:47,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,heart,05/08/2020 10:06,audio,education
1c6be4a3-85ae-48da-81ff-44262690af51,heart,16/01/2021 16:12,audio,education
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,indifferent,27/09/2020 09:40,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,hate,22/01/2021 06:45,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,dislike,23/11/2020 02:41,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,scared,08/02/2021 15:50,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,intrigued,30/04/2021 15:14,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,30/11/2020 05:48,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,scared,26/03/2021 12:08,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,cherish,21/05/2021 18:13,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,want,01/09/2020 00:24,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,love,22/01/2021 06:35,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,cherish,02/11/2020 14:46,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,love,19/11/2020 02:58,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,intrigued,05/01/2021 21:13,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,peeking,12/12/2020 04:31,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,worried,20/09/2020 12:25,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,peeking,25/03/2021 05:20,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,worried,11/12/2020 19:53,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,13/05/2021 12:16,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,interested,18/01/2021 02:18,video,animals
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,adore,09/08/2020 00:27,video,animals
6054518c-4c28-4d65-8ebe-3b4f56108f29,interested,21/06/2020 21:07,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,hate,10/01/2021 01:50,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,indifferent,17/09/2020 22:23,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,worried,03/03/2021 18:27,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,heart,21/10/2020 17:58,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,scared,22/04/2021 18:18,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,worried,29/10/2020 16:31,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,cherish,05/02/2021 09:59,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,disgust,27/05/2021 19:41,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,scared,07/01/2021 01:27,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,worried,29/10/2020 20:51,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,love,13/04/2021 18:23,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,adore,26/03/2021 20:32,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,heart,26/09/2020 20:41,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,like,17/05/2021 17:34,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,interested,08/06/2021 23:50,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,adore,24/10/2020 08:16,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,disgust,08/07/2020 11:39,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,indifferent,23/07/2020 03:12,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,cherish,15/10/2020 03:55,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,indifferent,01/12/2020 20:53,GIF,healthy eating
6054518c-4c28-4d65-8ebe-3b4f56108f29,indifferent,17/05/2021 22:16,GIF,healthy eating
73ef953a-5bda-4532-bcd5-85a2cb61b803,worried,19/01/2021 00:26,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,interested,10/12/2020 23:25,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,super love,09/08/2020 17:34,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,adore,30/08/2020 14:32,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,intrigued,08/02/2021 01:42,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,intrigued,15/03/2021 08:56,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,want,20/06/2020 03:36,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,worried,11/12/2020 09:35,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,love,07/03/2021 19:02,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,scared,22/07/2020 12:10,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,cherish,05/07/2020 01:13,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,intrigued,28/12/2020 15:27,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,indifferent,29/07/2020 08:50,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,super love,09/01/2021 16:59,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,scared,12/01/2021 21:22,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,worried,18/11/2020 18:29,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,intrigued,15/11/2020 19:22,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,dislike,10/09/2020 08:19,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,hate,09/07/2020 03:55,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,heart,03/03/2021 01:45,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,like,20/05/2021 21:45,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,adore,24/11/2020 18:43,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,love,30/04/2021 23:31,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,peeking,28/05/2021 20:25,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,indifferent,17/10/2020 09:09,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,dislike,31/10/2020 13:20,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,disgust,19/02/2021 03:15,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,want,26/08/2020 17:23,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,super love,27/04/2021 03:41,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,like,03/08/2020 07:13,photo,studying
73ef953a-5bda-4532-bcd5-85a2cb61b803,interested,01/10/2020 14:25,photo,studying
a727ed7f-5684-4536-b543-8e8fc93f40b1,want,20/03/2021 10:29,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,scared,15/09/2020 20:32,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,cherish,07/04/2021 02:03,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,heart,13/11/2020 09:21,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,hate,11/09/2020 09:07,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,scared,18/08/2020 02:01,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,scared,26/06/2020 17:19,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,interested,26/07/2020 03:21,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,intrigued,24/08/2020 11:31,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,love,01/02/2021 14:05,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,hate,18/06/2020 08:07,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,want,20/06/2020 22:29,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,love,31/12/2020 10:57,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,interested,21/10/2020 06:40,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,worried,07/08/2020 04:56,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,hate,01/05/2021 01:39,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,indifferent,02/01/2021 22:55,video,cooking
a727ed7f-5684-4536-b543-8e8fc93f40b1,indifferent,08/06/2021 00:13,video,cooking
8fa19e64-72ab-4cff-bc92-b8a057395043,disgust,12/06/2021 07:18,photo,food
8fa19e64-72ab-4cff-bc92-b8a057395043,adore,16/06/2021 20:53,photo,food
8fa19e64-72ab-4cff-bc92-b8a057395043,adore,13/07/2020 23:11,photo,food
8fa19e64-72ab-4cff-bc92-b8a057395043,interested,04/04/2021 08:23,photo,food
8fa19e64-72ab-4cff-bc92-b8a057395043,intrigued,17/03/2021 22:45,photo,food
8fa19e64-72ab-4cff-bc92-b8a057395043,intrigued,18/11/2020 05:20,photo,food
8fa19e64-72ab-4cff-bc92-b8a057395043,cherish,18/03/2021 20:23,photo,food
8fa19e64-72ab-4cff-bc92-b8a057395043,love,17/04/2021 14:21,photo,food
634a05ab-0751-45fa-a1b4-b4a9b8342f61,like,22/05/2021 16:09,video,travel
634a05ab-0751-45fa-a1b4-b4a9b8342f61,peeking,15/05/2021 11:56,video,travel
634a05ab-0751-45fa-a1b4-b4a9b8342f61,worried,12/08/2020 01:53,video,travel
634a05ab-0751-45fa-a1b4-b4a9b8342f61,disgust,04/10/2020 04:56,video,travel
